,0
2499,10228
2500,10248
2501,10297
2502,10316
2503,10332
2504,10338
2505,10355
2506,10463
2507,10479
2508,10480
2509,10494
2510,10509
2511,10515
2512,10523
2513,10530
2514,10553
2515,10560
2516,10562
2517,10566
2518,10570
2519,10575
2520,10603
2521,10667
2522,10702
2523,10724
2524,10741
2525,10788
2526,10826
2527,10837
2528,10845
2529,10866
2530,10868
2531,10956
2532,10966
2533,10973
2534,10989
2535,10994
2536,11047
2537,11061
2538,11066
2539,11067
2540,11101
2541,11111
2542,11115
2543,11168
2544,11179
2545,11260
2546,11306
2547,11321
2548,11331
2549,11370
2550,11426
2551,11439
2552,11456
2553,11499
2554,11512
2555,11514
2556,11527
2557,11531
2558,11597
2559,11605
2560,11630
2561,11697
2562,11723
2563,11770
2564,11773
2565,11812
2566,11943
2567,11968
2568,11977
2569,12007
2570,12015
2571,12030
2572,12032
2573,12068
2574,12077
2575,12094
2576,12105
2577,12137
2578,12148
2579,12184
2580,12210
2581,12213
2582,12257
2583,12271
2584,12286
2585,12306
2586,12345
2587,12359
2588,12463
2589,12484
2590,12491
2591,12513
2592,12529
2593,12607
2594,12646
2595,12648
2596,12698
2597,12715
2598,12739
2599,12750
2600,12761
2601,12764
2602,12797
2603,12873
2604,12895
2605,12897
2606,12898
2607,12960
2608,12964
2609,12976
2610,13045
2611,13051
2612,13079
2613,13112
2614,13121
2615,13169
2616,13179
2617,13182
2618,13245
2619,13256
2620,13264
2621,13273
2622,13308
2623,13318
2624,13376
2625,13401
2626,13432
2627,13434
2628,13443
2629,13489
2630,13490
2631,13532
2632,13539
2633,13573
2634,13600
2635,13604
2636,13635
2637,13664
2638,13702
2639,13714
2640,13740
2641,13793
2642,13822
2643,13885
2644,13971
2645,13982
2646,13994
2647,14008
2648,14040
2649,14053
2650,14061
2651,14108
2652,14152
2653,14196
2654,14242
2655,14244
2656,14249
2657,14267
2658,14280
2659,14321
2660,14346
2661,14353
2662,14355
2663,14371
2664,14380
2665,14392
2666,14396
2667,14404
2668,14408
2669,14452
2670,14470
2671,14477
2672,14498
2673,14539
2674,14555
2675,14568
2676,14598
2677,14679
2678,14686
2679,14690
2680,14716
2681,14726
2682,14737
2683,14741
2684,14743
2685,14745
2686,14778
2687,14820
2688,14852
2689,14869
2690,14880
2691,14881
2692,14896
2693,14961
2694,14976
2695,15014
2696,15037
2697,15053
2698,15054
2699,15131
2700,15149
2701,15185
2702,15230
2703,15248
2704,15281
2705,15315
2706,15322
2707,15334
2708,15366
2709,15384
2710,15448
2711,15472
2712,15474
2713,15520
2714,15529
2715,15547
2716,15549
2717,15569
2718,15597
2719,15600
2720,15608
2721,15618
2722,15621
2723,15654
2724,15659
2725,15664
2726,15693
2727,15720
2728,15749
2729,15830
2730,15865
2731,15885
2732,15955
2733,15979
2734,15988
2735,15989
2736,16008
2737,16048
2738,16084
2739,16139
2740,16170
2741,16242
2742,16355
2743,16362
2744,16395
2745,16426
2746,16468
2747,16483
2748,16487
2749,16501
2750,16537
2751,16609
2752,16619
2753,16650
2754,16695
2755,16699
2756,16739
2757,16751
2758,16754
2759,16835
2760,16893
2761,16928
2762,16935
2763,16952
2764,16992
2765,17009
2766,17040
2767,17067
2768,17072
2769,17092
2770,17116
2771,17140
2772,17174
2773,17178
2774,17181
2775,17253
2776,17285
2777,17380
2778,17381
2779,17389
2780,17398
2781,17441
2782,17472
2783,17495
2784,17510
2785,17522
2786,17548
2787,17576
2788,17607
2789,17635
2790,17672
2791,17696
2792,17770
2793,17787
2794,17794
2795,17856
2796,17857
2797,17865
2798,17871
2799,17872
2800,17894
2801,17946
2802,17989
2803,17997
2804,18003
2805,18144
2806,18195
2807,18261
2808,18302
2809,18303
2810,18308
2811,18373
2812,18376
2813,18408
2814,18436
2815,18441
2816,18451
2817,18492
2818,18519
2819,18529
2820,18542
2821,18550
2822,18580
2823,18604
2824,18617
2825,18622
2826,18627
2827,18653
2828,18698
2829,18773
2830,18803
2831,18811
2832,18819
2833,18851
2834,18857
2835,18912
2836,18919
2837,18930
2838,18998
2839,19035
2840,19046
2841,19050
2842,19082
2843,19086
2844,19177
2845,19185
2846,19194
2847,19220
2848,19245
2849,19286
2850,19287
2851,19289
2852,19305
2853,19311
2854,19382
2855,19396
2856,19451
2857,19491
2858,19566
2859,19575
2860,19585
2861,19654
2862,19655
2863,19672
2864,19689
2865,19810
2866,19844
2867,19871
2868,19895
2869,19975
2870,20008
2871,20023
2872,20043
2873,20110
2874,20172
2875,10004
2876,10029
2877,10077
2878,10083
2879,10153
2880,10197
2881,10212
2882,10228
2883,10248
2884,10297
2885,10316
2886,10332
2887,10338
2888,10355
2889,10463
2890,10479
2891,10480
2892,10494
2893,10509
2894,10515
2895,10523
2896,10530
2897,10553
2898,10560
2899,10562
2900,10566
2901,10570
2902,10575
2903,10603
2904,10667
2905,10702
2906,10724
2907,10741
2908,10788
2909,10826
2910,10837
2911,10845
2912,10866
2913,10868
2914,10956
2915,10966
2916,10973
2917,10989
2918,10994
2919,11047
2920,11061
2921,11066
2922,11067
2923,11101
2924,11111
2925,11115
2926,11168
2927,11179
2928,11260
2929,11306
2930,11321
2931,11331
2932,11370
2933,11426
2934,11439
2935,11456
2936,11499
2937,11512
2938,11514
2939,11527
2940,11531
2941,11597
2942,11605
2943,11630
2944,11697
2945,11723
2946,11770
2947,11773
2948,11812
2949,11943
2950,11968
2951,11977
2952,12007
2953,12015
2954,12030
2955,12032
2956,12068
2957,12077
2958,12094
2959,12105
2960,12137
2961,12148
2962,12184
2963,12210
2964,12213
2965,12257
2966,12271
2967,12286
2968,12306
2969,12345
2970,12359
2971,12463
2972,12484
2973,12491
2974,12513
2975,12529
2976,12607
2977,12646
2978,12648
2979,12698
2980,12715
2981,12739
2982,12750
2983,12761
2984,12764
2985,12797
2986,12873
2987,12895
2988,12897
2989,12898
2990,12960
2991,12964
2992,12976
2993,13045
2994,13051
2995,13079
2996,13112
2997,13121
2998,13169
2999,13179
3000,13182
3001,13245
3002,13256
3003,13264
3004,13273
3005,13308
3006,13318
3007,13376
3008,13401
3009,13432
3010,13434
3011,13443
3012,13489
3013,13490
3014,13532
3015,13539
3016,13573
3017,13600
3018,13604
3019,13635
3020,13664
3021,13702
3022,13714
3023,13740
3024,13793
3025,13822
3026,13885
3027,13971
3028,13982
3029,13994
3030,14008
3031,14040
3032,14053
3033,14061
3034,14108
3035,14152
3036,14196
3037,14242
3038,14244
3039,14249
3040,14267
3041,14280
3042,14321
3043,14346
3044,14353
3045,14355
3046,14371
3047,14380
3048,14392
3049,14396
3050,14404
3051,14408
3052,14452
3053,14470
3054,14477
3055,14498
3056,14539
3057,14555
3058,14568
3059,14598
3060,14679
3061,14686
3062,14690
3063,14716
3064,14726
3065,14737
3066,14741
3067,14743
3068,14745
3069,14778
3070,14820
3071,14852
3072,14869
3073,14880
3074,14881
3075,14896
3076,14961
3077,14976
3078,15014
3079,15037
3080,15053
3081,15054
3082,15131
3083,15149
3084,15185
3085,15230
3086,15248
3087,15281
3088,15315
3089,15322
3090,15334
3091,15366
3092,15384
3093,15448
3094,15472
3095,15474
3096,15520
3097,15529
3098,15547
3099,15549
3100,15569
3101,15597
3102,15600
3103,15608
3104,15618
3105,15621
3106,15654
3107,15659
3108,15664
3109,15693
3110,15720
3111,15749
3112,15830
3113,15865
3114,15885
3115,15955
3116,15979
3117,15988
3118,15989
3119,16008
3120,16048
3121,16084
3122,16139
3123,16170
3124,16242
3125,16355
3126,16362
3127,16395
3128,16426
3129,16468
3130,16483
3131,16487
3132,16501
3133,16537
3134,16609
3135,16619
3136,16650
3137,16695
3138,16699
3139,16739
3140,16751
3141,16754
3142,16835
3143,16893
3144,16928
3145,16935
3146,16952
3147,16992
3148,17009
3149,17040
3150,17067
3151,17072
3152,17092
3153,17116
3154,17140
3155,17174
3156,17178
3157,17181
3158,17253
3159,17285
3160,17380
3161,17381
3162,17389
3163,17398
3164,17441
3165,17472
3166,17495
3167,17510
3168,17522
3169,17548
3170,17576
3171,17607
3172,17635
3173,17672
3174,17696
3175,17770
3176,17787
3177,17794
3178,17856
3179,17857
3180,17865
3181,17871
3182,17872
3183,17894
3184,17946
3185,17989
3186,17997
3187,18003
3188,18144
3189,18195
3190,18261
3191,18302
3192,18303
3193,18308
3194,18373
3195,18376
3196,18408
3197,18436
3198,18441
3199,18451
3200,18492
3201,18519
3202,18529
3203,18542
3204,18550
3205,18580
3206,18604
3207,18617
3208,18622
3209,18627
3210,18653
3211,18698
3212,18773
3213,18803
3214,18811
3215,18819
3216,18851
3217,18857
3218,18912
3219,18919
3220,18930
3221,18998
3222,19035
3223,19046
3224,19050
3225,19082
3226,19086
3227,19177
3228,19185
3229,19194
3230,19220
3231,19245
3232,19286
3233,19287
3234,19289
3235,19305
3236,19311
3237,19382
3238,19396
3239,19451
3240,19491
3241,19566
3242,19575
3243,19585
3244,19654
3245,19655
3246,19672
3247,19689
3248,19810
3249,19844
3250,19871
3251,19895
3252,19975
3253,20008
3254,20023
3255,20043
3256,20110
3257,20172
3258,10005
3259,10006
3260,10042
3261,10048
3262,10063
3263,10071
3264,10075
3265,10076
3266,10143
3267,10150
3268,10166
3269,10182
3270,10295
3271,10313
3272,10318
3273,10348
3274,10359
3275,10370
3276,10410
3277,10445
3278,10465
3279,10483
3280,10498
3281,10525
3282,10538
3283,10542
3284,10556
3285,10611
3286,10623
3287,10639
3288,10706
3289,10728
3290,10754
3291,10776
3292,10786
3293,10800
3294,10819
3295,10857
3296,10891
3297,10926
3298,11001
3299,11007
3300,11037
3301,11116
3302,11130
3303,11131
3304,11185
3305,11188
3306,11194
3307,11213
3308,11232
3309,11276
3310,11290
3311,11309
3312,11315
3313,11376
3314,11385
3315,11399
3316,11405
3317,11424
3318,11443
3319,11446
3320,11465
3321,11490
3322,11586
3323,11593
3324,11607
3325,11676
3326,11681
3327,11709
3328,11746
3329,11851
3330,11852
3331,11862
3332,11941
3333,11957
3334,11959
3335,11980
3336,11985
3337,12002
3338,12004
3339,12023
3340,12095
3341,12143
3342,12163
3343,12166
3344,12198
3345,12203
3346,12262
3347,12277
3348,12283
3349,12313
3350,12317
3351,12331
3352,12336
3353,12357
3354,12360
3355,12370
3356,12437
3357,12478
3358,12498
3359,12522
3360,12525
3361,12533
3362,12564
3363,12570
3364,12582
3365,12688
3366,12735
3367,12743
3368,12783
3369,12794
3370,12826
3371,12830
3372,12842
3373,12879
3374,12914
3375,12944
3376,12948
3377,12971
3378,13003
3379,13016
3380,13032
3381,13037
3382,13040
3383,13059
3384,13115
3385,13143
3386,13151
3387,13153
3388,13184
3389,13207
3390,13238
3391,13254
3392,13290
3393,13418
3394,13471
3395,13545
3396,13580
3397,13605
3398,13606
3399,13618
3400,13627
3401,13628
3402,13630
3403,13640
3404,13682
3405,13703
3406,13735
3407,13738
3408,13759
3409,13772
3410,13837
3411,13889
3412,13922
3413,13962
3414,13976
3415,14065
3416,14130
3417,14198
3418,14343
3419,14387
3420,14393
3421,14398
3422,14435
3423,14439
3424,14457
3425,14459
3426,14462
3427,14467
3428,14473
3429,14517
3430,14551
3431,14584
3432,14638
3433,14739
3434,14749
3435,14782
3436,14793
3437,14870
3438,14889
3439,14945
3440,14990
3441,15016
3442,15047
3443,15083
3444,15130
3445,15147
3446,15207
3447,15218
3448,15224
3449,15236
3450,15261
3451,15289
3452,15330
3453,15340
3454,15341
3455,15346
3456,15369
3457,15380
3458,15406
3459,15504
3460,15513
3461,15538
3462,15571
3463,15574
3464,15622
3465,15663
3466,15669
3467,15719
3468,15745
3469,15758
3470,15804
3471,15971
3472,15984
3473,16027
3474,16046
3475,16052
3476,16085
3477,16097
3478,16098
3479,16125
3480,16128
3481,16164
3482,16177
3483,16199
3484,16217
3485,16236
3486,16245
3487,16256
3488,16331
3489,16358
3490,16372
3491,16406
3492,16411
3493,16418
3494,16421
3495,16479
3496,16481
3497,16561
3498,16567
3499,16630
3500,16660
3501,16706
3502,16719
3503,16780
3504,16790
3505,16810
3506,16862
3507,16879
3508,16923
3509,16941
3510,16971
3511,16974
3512,16995
3513,17027
3514,17173
3515,17200
3516,17204
3517,17206
3518,17248
3519,17251
3520,17270
3521,17311
3522,17324
3523,17331
3524,17416
3525,17418
3526,17424
3527,17439
3528,17496
3529,17502
3530,17512
3531,17554
3532,17564
3533,17625
3534,17664
3535,17676
3536,17678
3537,17718
3538,17723
3539,17745
3540,17757
3541,17793
3542,17809
3543,17840
3544,17844
3545,17868
3546,17960
3547,18023
3548,18078
3549,18159
3550,18171
3551,18178
3552,18235
3553,18360
3554,18382
3555,18416
3556,18440
3557,18479
3558,18489
3559,18555
3560,18611
3561,18615
3562,18629
3563,18716
3564,18726
3565,18767
3566,18800
3567,18820
3568,18842
3569,18850
3570,18915
3571,18942
3572,19006
3573,19014
3574,19034
3575,19037
3576,19061
3577,19063
3578,19067
3579,19076
3580,19128
3581,19136
3582,19145
3583,19149
3584,19164
3585,19238
3586,19259
3587,19299
3588,19306
3589,19335
3590,19378
3591,19466
3592,19495
3593,19558
3594,19565
3595,19577
3596,19582
3597,19613
3598,19630
3599,19695
3600,19706
3601,19754
3602,19817
3603,19864
3604,19869
3605,19881
3606,19916
3607,19925
3608,19927
3609,19937
3610,19939
3611,19942
3612,19950
3613,19977
3614,20047
3615,20059
3616,20152
3617,20161
3618,20230
3619,10005
3620,10006
3621,10042
3622,10048
3623,10063
3624,10071
3625,10075
3626,10076
3627,10143
3628,10150
3629,10166
3630,10182
3631,10295
3632,10313
3633,10318
3634,10348
3635,10359
3636,10370
3637,10410
3638,10445
3639,10465
3640,10483
3641,10498
3642,10525
3643,10538
3644,10542
3645,10556
3646,10611
3647,10623
3648,10639
3649,10706
3650,10728
3651,10754
3652,10776
3653,10786
3654,10800
3655,10819
3656,10857
3657,10891
3658,10926
3659,11001
3660,11007
3661,11037
3662,11116
3663,11130
3664,11131
3665,11185
3666,11188
3667,11194
3668,11213
3669,11232
3670,11276
3671,11290
3672,11309
3673,11315
3674,11376
3675,11385
3676,11399
3677,11405
3678,11424
3679,11443
3680,11446
3681,11465
3682,11490
3683,11586
3684,11593
3685,11607
3686,11676
3687,11681
3688,11709
3689,11746
3690,11851
3691,11852
3692,11862
3693,11941
3694,11957
3695,11959
3696,11980
3697,11985
3698,12002
3699,12004
3700,12023
3701,12095
3702,12143
3703,12163
3704,12166
3705,12198
3706,12203
3707,12262
3708,12277
3709,12283
3710,12313
3711,12317
3712,12331
3713,12336
3714,12357
3715,12360
3716,12370
3717,12437
3718,12478
3719,12498
3720,12522
3721,12525
3722,12533
3723,12564
3724,12570
3725,12582
3726,12688
3727,12735
3728,12743
3729,12783
3730,12794
3731,12826
3732,12830
3733,12842
3734,12879
3735,12914
3736,12944
3737,12948
3738,12971
3739,13003
3740,13016
3741,13032
3742,13037
3743,13040
3744,13059
3745,13115
3746,13143
3747,13151
3748,13153
3749,13184
3750,13207
3751,13238
3752,13254
3753,13290
3754,13418
3755,13471
3756,13545
3757,13580
3758,13605
3759,13606
3760,13618
3761,13627
3762,13628
3763,13630
3764,13640
3765,13682
3766,13703
3767,13735
3768,13738
3769,13759
3770,13772
3771,13837
3772,13889
3773,13922
3774,13962
3775,13976
3776,14065
3777,14130
3778,14198
3779,14343
3780,14387
3781,14393
3782,14398
3783,14435
3784,14439
3785,14457
3786,14459
3787,14462
3788,14467
3789,14473
3790,14517
3791,14551
3792,14584
3793,14638
3794,14739
3795,14749
3796,14782
3797,14793
3798,14870
3799,14889
3800,14945
3801,14990
3802,15016
3803,15047
3804,15083
3805,15130
3806,15147
3807,15207
3808,15218
3809,15224
3810,15236
3811,15261
3812,15289
3813,15330
3814,15340
3815,15341
3816,15346
3817,15369
3818,15380
3819,15406
3820,15504
3821,15513
3822,15538
3823,15571
3824,15574
3825,15622
3826,15663
3827,15669
3828,15719
3829,15745
3830,15758
3831,15804
3832,15971
3833,15984
3834,16027
3835,16046
3836,16052
3837,16085
3838,16097
3839,16098
3840,16125
3841,16128
3842,16164
3843,16177
3844,16199
3845,16217
3846,16236
3847,16245
3848,16256
3849,16331
3850,16358
3851,16372
3852,16406
3853,16411
3854,16418
3855,16421
3856,16479
3857,16481
3858,16561
3859,16567
3860,16630
3861,16660
3862,16706
3863,16719
3864,16780
3865,16790
3866,16810
3867,16862
3868,16879
3869,16923
3870,16941
3871,16971
3872,16974
3873,16995
3874,17027
3875,17173
3876,17200
3877,17204
3878,17206
3879,17248
3880,17251
3881,17270
3882,17311
3883,17324
3884,17331
3885,17416
3886,17418
3887,17424
3888,17439
3889,17496
3890,17502
3891,17512
3892,17554
3893,17564
3894,17625
3895,17664
3896,17676
3897,17678
3898,17718
3899,17723
3900,17745
3901,17757
3902,17793
3903,17809
3904,17840
3905,17844
3906,17868
3907,17960
3908,18023
3909,18078
3910,18159
3911,18171
3912,18178
3913,18235
3914,18360
3915,18382
3916,18416
3917,18440
3918,18479
3919,18489
3920,18555
3921,18611
3922,18615
3923,18629
3924,18716
3925,18726
3926,18767
3927,18800
3928,18820
3929,18842
3930,18850
3931,18915
3932,18942
3933,19006
3934,19014
3935,19034
3936,19037
3937,19061
3938,19063
3939,19067
3940,19076
3941,19128
3942,19136
3943,19145
3944,19149
3945,19164
3946,19238
3947,19259
3948,19299
3949,19306
3950,19335
3951,19378
3952,19466
3953,19495
3954,19558
3955,19565
3956,19577
3957,19582
3958,19613
3959,19630
3960,19695
3961,19706
3962,19754
3963,19817
3964,19864
3965,19869
3966,19881
3967,19916
3968,19925
3969,19927
3970,19937
3971,19939
3972,19942
3973,19950
3974,19977
3975,20047
3976,20059
3977,20152
3978,20161
3979,20230
3980,10007
3981,10064
3982,10245
3983,10261
3984,10609
3985,10678
3986,10756
3987,10770
3988,10816
3989,10859
3990,10888
3991,10906
3992,10977
3993,10996
3994,11214
3995,11277
3996,11585
3997,11736
3998,11755
3999,11837
4000,12197
4001,12201
4002,12232
4003,12472
4004,12505
4005,12740
4006,12800
4007,12809
4008,13035
4009,13344
4010,13469
4011,13487
4012,13613
4013,13645
4014,13744
4015,13823
4016,14001
4017,14167
4018,14180
4019,14229
4020,14657
4021,14658
4022,14774
4023,14857
4024,14877
4025,14937
4026,15058
4027,15065
4028,15126
4029,15304
4030,15321
4031,15339
4032,15419
4033,15454
4034,15514
4035,15527
4036,15560
4037,15647
4038,15722
4039,15774
4040,15914
4041,15927
4042,15993
4043,16155
4044,16279
4045,16313
4046,16330
4047,16350
4048,16457
4049,16506
4050,16713
4051,16720
4052,16737
4053,16796
4054,16863
4055,16892
4056,16920
4057,16964
4058,17082
4059,17143
4060,17183
4061,17325
4062,17505
4063,17599
4064,17642
4065,17779
4066,18009
4067,18010
4068,18166
4069,18230
4070,18268
4071,18366
4072,18375
4073,18516
4074,18561
4075,18563
4076,18565
4077,18670
4078,18714
4079,18725
4080,18744
4081,18774
4082,18895
4083,18966
4084,19055
4085,19169
4086,19265
4087,19692
4088,19697
4089,19944
4090,19981
4091,19986
4092,20021
4093,20036
4094,20125
4095,20193
4096,20209
4097,10007
4098,10064
4099,10245
4100,10261
4101,10609
4102,10678
4103,10756
4104,10770
4105,10816
4106,10859
4107,10888
4108,10906
4109,10977
4110,10996
4111,11214
4112,11277
4113,11585
4114,11736
4115,11755
4116,11837
4117,12197
4118,12201
4119,12232
4120,12472
4121,12505
4122,12740
4123,12800
4124,12809
4125,13035
4126,13344
4127,13469
4128,13487
4129,13613
4130,13645
4131,13744
4132,13823
4133,14001
4134,14167
4135,14180
4136,14229
4137,14657
4138,14658
4139,14774
4140,14857
4141,14877
4142,14937
4143,15058
4144,15065
4145,15126
4146,15304
4147,15321
4148,15339
4149,15419
4150,15454
4151,15514
4152,15527
4153,15560
4154,15647
4155,15722
4156,15774
4157,15914
4158,15927
4159,15993
4160,16155
4161,16279
4162,16313
4163,16330
4164,16350
4165,16457
4166,16506
4167,16713
4168,16720
4169,16737
4170,16796
4171,16863
4172,16892
4173,16920
4174,16964
4175,17082
4176,17143
4177,17183
4178,17325
4179,17505
4180,17599
4181,17642
4182,17779
4183,18009
4184,18010
4185,18166
4186,18230
4187,18268
4188,18366
4189,18375
4190,18516
4191,18561
